Pixel,mm,Value (Cnt)
4553,14.512,2619.000
4554,14.522,2636.000
4555,14.532,2665.000
4556,14.542,2809.000
4557,14.552,2683.000
4558,14.562,2771.000
4559,14.572,2748.000
4560,14.582,2823.000
4561,14.592,2666.000
4562,14.602,2696.000
4563,14.612,2650.000
4564,14.622,2690.000
4565,14.632,2644.000
4566,14.642,2720.000
4567,14.652,2650.000
4568,14.662,2739.000
4569,14.673,2666.000
4570,14.683,2672.000
4571,14.693,2742.000
4572,14.703,2712.000
4573,14.713,2687.000
4574,14.723,2774.000
4575,14.733,2641.000
4576,14.743,2805.000
4577,14.753,2772.000
4578,14.763,2762.000
4579,14.773,2660.000
4580,14.783,2694.000
4581,14.793,2709.000
4582,14.803,2767.000
4583,14.813,2680.000
4584,14.823,2697.000
4585,14.833,2611.000
4586,14.843,2742.000
4587,14.853,2797.000
4588,14.863,2771.000
4589,14.873,2681.000
4590,14.884,2720.000
4591,14.894,2666.000
4592,14.904,2707.000
4593,14.914,2677.000
4594,14.924,2767.000
4595,14.934,2666.000
4596,14.944,2803.000
4597,14.954,2753.000
4598,14.964,2836.000
4599,14.973,2667.000
4600,14.983,2775.000
4601,14.994,2768.000
4602,15.004,2760.000
4603,15.014,2662.000
4604,15.024,2797.000
4605,15.034,2703.000
4606,15.044,2718.000
4607,15.054,2656.000
4608,15.064,2756.000
4609,15.074,2758.000
4610,15.084,2739.000
4611,15.095,2700.000
4612,15.105,2713.000
4613,15.115,2688.000
4614,15.125,2812.000
4615,15.135,2691.000
4616,15.145,2679.000
4617,15.155,2740.000
4618,15.165,2719.000
4619,15.174,2691.000
4620,15.184,2646.000
4621,15.194,2526.000
4622,15.205,2749.000
4623,15.215,2682.000
4624,15.225,2725.000
4625,15.235,2697.000
4626,15.245,2762.000
4627,15.255,2724.000
4628,15.265,2717.000
4629,15.275,2665.000
4630,15.285,2756.000
4631,15.296,2710.000
4632,15.306,2767.000
4633,15.316,2697.000
4634,15.326,2797.000
4635,15.336,2657.000
4636,15.346,2684.000
4637,15.356,2628.000
4638,15.366,2680.000
4639,15.375,2766.000
4640,15.385,2756.000
4641,15.395,2702.000
4642,15.406,2680.000
4643,15.416,2643.000
4644,15.426,2688.000
4645,15.436,2601.000
4646,15.446,2665.000
4647,15.456,2789.000
4648,15.466,2666.000
4649,15.476,2635.000
4650,15.486,2712.000
4651,15.496,2667.000
4652,15.506,2665.000
4653,15.517,2612.000
4654,15.527,2636.000
4655,15.537,2654.000
4656,15.547,2761.000
4657,15.557,2667.000
4658,15.567,2766.000
4659,15.576,2783.000
4660,15.586,2773.000
4661,15.596,2854.000
4662,15.606,2839.000
4663,15.617,2705.000
4664,15.627,2730.000
4665,15.637,2612.000
4666,15.647,2712.000
4667,15.657,2596.000
4668,15.667,2782.000
4669,15.677,2657.000
4670,15.687,2688.000
4671,15.697,2734.000
4672,15.707,2778.000
4673,15.717,2617.000
4674,15.728,2636.000
4675,15.738,2744.000
4676,15.748,2684.000
4677,15.758,2708.000
4678,15.767,2729.000
4679,15.777,2650.000
4680,15.787,2729.000
4681,15.797,2654.000
4682,15.807,2680.000
4683,15.817,2606.000
4684,15.827,2639.000
4685,15.838,2730.000
4686,15.848,2668.000
4687,15.858,2554.000
4688,15.868,2728.000
4689,15.878,2674.000
4690,15.888,2707.000
4691,15.898,2683.000
4692,15.908,2749.000
4693,15.918,2671.000
4694,15.928,2745.000
4695,15.939,2624.000
4696,15.949,2725.000
4697,15.959,2790.000
4698,15.968,2821.000
4699,15.978,2669.000
4700,15.988,2755.000
4701,15.998,2811.000
4702,16.008,2840.000
4703,16.018,2659.000
4704,16.028,2710.000
4705,16.038,2631.000
4706,16.049,2742.000
4707,16.059,2739.000
4708,16.069,2780.000
4709,16.079,2780.000
4710,16.089,2691.000
4711,16.099,2661.000
4712,16.109,2670.000
4713,16.119,2749.000
4714,16.129,2709.000
4715,16.139,2665.000
4716,16.150,2718.000
4717,16.160,2727.000
4718,16.169,2759.000
4719,16.179,2522.000
4720,16.189,2692.000
4721,16.199,2695.000
4722,16.209,2740.000
4723,16.219,2826.000
4724,16.229,2839.000
4725,16.239,2762.000
4726,16.249,2787.000
4727,16.260,2643.000
4728,16.270,2692.000
4729,16.280,2714.000
4730,16.290,2689.000
4731,16.300,2681.000
4732,16.310,2734.000
4733,16.320,2696.000
4734,16.330,2734.000
4735,16.340,2728.000
4736,16.350,2713.000
4737,16.360,2741.000
4738,16.370,2593.000
4739,16.380,2613.000
4740,16.390,2653.000
4741,16.400,2633.000
4742,16.410,2723.000
4743,16.420,2585.000
4744,16.430,2678.000
4745,16.440,2699.000
4746,16.450,2683.000
4747,16.460,2613.000
4748,16.471,2704.000
4749,16.481,2666.000
4750,16.491,2679.000
4751,16.501,2773.000
4752,16.511,2809.000
4753,16.521,2713.000
4754,16.531,2821.000
4755,16.541,2734.000
4756,16.551,2676.000
4757,16.561,2643.000
4758,16.571,2760.000
4759,16.581,2728.000
4760,16.591,2657.000
4761,16.601,2579.000
4762,16.611,2728.000
4763,16.621,2649.000
4764,16.631,2796.000
4765,16.641,2705.000
4766,16.651,2705.000
4767,16.661,2696.000
4768,16.671,2718.000
4769,16.682,2697.000
4770,16.692,2731.000
4771,16.702,2679.000
4772,16.712,2763.000
4773,16.722,2715.000
4774,16.732,2766.000
4775,16.742,2661.000
4776,16.752,2772.000
4777,16.762,2694.000
4778,16.772,2771.000
4779,16.781,2620.000
4780,16.792,2778.000
4781,16.802,2637.000
4782,16.812,2649.000
4783,16.822,2699.000
4784,16.832,2705.000
4785,16.842,2706.000
4786,16.852,2770.000
4787,16.862,2758.000
4788,16.872,2759.000
4789,16.882,2662.000
4790,16.892,2669.000
4791,16.903,2748.000
4792,16.913,2698.000
4793,16.923,2721.000
4794,16.933,2879.000
4795,16.943,2714.000
4796,16.953,2645.000
4797,16.963,2553.000
4798,16.973,2658.000
4799,16.982,2636.000
4800,16.992,2749.000
4801,17.003,2621.000
4802,17.013,2773.000
4803,17.023,2775.000
4804,17.033,2643.000
4805,17.043,2606.000
4806,17.053,2760.000
4807,17.063,2667.000
4808,17.073,2792.000
4809,17.083,2696.000
4810,17.093,2722.000
4811,17.103,2731.000
4812,17.114,2585.000
4813,17.124,2679.000
4814,17.134,2714.000
4815,17.144,2742.000
4816,17.154,2753.000
4817,17.164,2711.000
4818,17.174,2741.000
4819,17.183,2766.000
4820,17.193,2688.000
4821,17.203,2670.000
4822,17.214,2751.000
4823,17.224,2742.000
4824,17.234,2780.000
4825,17.244,2677.000
4826,17.254,2726.000
4827,17.264,2719.000
4828,17.274,2697.000
4829,17.284,2693.000
4830,17.294,2766.000
4831,17.304,2687.000
4832,17.314,2736.000
4833,17.325,2718.000
4834,17.335,2762.000
4835,17.345,2744.000
4836,17.355,2768.000
4837,17.365,2764.000
4838,17.375,2706.000
4839,17.384,2687.000
4840,17.394,2643.000
4841,17.404,2656.000
4842,17.414,2740.000
4843,17.424,2617.000
4844,17.435,2703.000
4845,17.445,2648.000
4846,17.455,2733.000
4847,17.465,2712.000
4848,17.475,2799.000
4849,17.485,2718.000
4850,17.495,2658.000
4851,17.505,2573.000
4852,17.515,2703.000
4853,17.526,2728.000
4854,17.536,2818.000
4855,17.546,2728.000
4856,17.556,2663.000
4857,17.566,2675.000
4858,17.576,2721.000
4859,17.585,2650.000
4860,17.595,2676.000
4861,17.605,2719.000
4862,17.615,2703.000
4863,17.625,2723.000
4864,17.636,2798.000
4865,17.646,2769.000
4866,17.656,2697.000
4867,17.666,2741.000
4868,17.676,2676.000
4869,17.686,2654.000
4870,17.696,2712.000
4871,17.706,2664.000
4872,17.716,2759.000
4873,17.726,2784.000
4874,17.736,2678.000
4875,17.747,2671.000
4876,17.757,2747.000
4877,17.767,2851.000
4878,17.777,2801.000
4879,17.786,2765.000
4880,17.796,2730.000
4881,17.806,2699.000
4882,17.816,2739.000
4883,17.826,2732.000
4884,17.836,2741.000
4885,17.847,2653.000
4886,17.857,2770.000
4887,17.867,2671.000
4888,17.877,2742.000
4889,17.887,2747.000
4890,17.897,2724.000
4891,17.907,2704.000
4892,17.917,2742.000
4893,17.927,2696.000
4894,17.937,2619.000
4895,17.947,2661.000
4896,17.958,2757.000
4897,17.968,2661.000
4898,17.977,2700.000
4899,17.987,2775.000
4900,17.997,2701.000
4901,18.007,2675.000
4902,18.017,2632.000
4903,18.027,2636.000
4904,18.037,2770.000
4905,18.047,2629.000
4906,18.058,2663.000
4907,18.068,2782.000
4908,18.078,2754.000
4909,18.088,2826.000
4910,18.098,2746.000
4911,18.108,2750.000
4912,18.118,2777.000
4913,18.128,2705.000
4914,18.138,2806.000
4915,18.148,2753.000
4916,18.158,2801.000
4917,18.169,2674.000
4918,18.178,2652.000
4919,18.188,2645.000
4920,18.198,2741.000
4921,18.208,2639.000
4922,18.218,2690.000
4923,18.228,2703.000
4924,18.238,2748.000
4925,18.248,2664.000
4926,18.258,2721.000
4927,18.268,2709.000
4928,18.279,2832.000
4929,18.289,2687.000
4930,18.299,2718.000
4931,18.309,2673.000
4932,18.319,2755.000
4933,18.329,2612.000
4934,18.339,2724.000
4935,18.349,2641.000
4936,18.359,2721.000
4937,18.369,2610.000
4938,18.379,2753.000
4939,18.389,2745.000
4940,18.399,2833.000
4941,18.409,2735.000
4942,18.419,2773.000
4943,18.429,2629.000
4944,18.439,2663.000
4945,18.449,2691.000
4946,18.459,2689.000
4947,18.469,2724.000
4948,18.479,2784.000
4949,18.490,2703.000
4950,18.500,2761.000
4951,18.510,2669.000
4952,18.520,2657.000
4953,18.530,2578.000
4954,18.540,2810.000
4955,18.550,2686.000
4956,18.560,2651.000
4957,18.570,2632.000
4958,18.580,2647.000
4959,18.590,2623.000
4960,18.600,2685.000
4961,18.610,2696.000
4962,18.620,2771.000
4963,18.630,2715.000
4964,18.640,2710.000
4965,18.650,2582.000
4966,18.660,2669.000
4967,18.670,2696.000
4968,18.680,2726.000
4969,18.690,2703.000
4970,18.701,2706.000
4971,18.711,2678.000
4972,18.721,2693.000
4973,18.731,2729.000
4974,18.741,2718.000
4975,18.751,2628.000
4976,18.761,2791.000
4977,18.771,2659.000
4978,18.781,2617.000
4979,18.790,2654.000
4980,18.800,2684.000
4981,18.811,2682.000
4982,18.821,2681.000
4983,18.831,2616.000
4984,18.841,2675.000
4985,18.851,2631.000
4986,18.861,2752.000
4987,18.871,2769.000
4988,18.881,2803.000
4989,18.891,2725.000
4990,18.901,2632.000
4991,18.912,2628.000
4992,18.922,2626.000
4993,18.932,2697.000
4994,18.942,2691.000
4995,18.952,2707.000
4996,18.962,2693.000
4997,18.972,2681.000
4998,18.982,2702.000
4999,18.991,2658.000
5000,19.001,2675.000
5001,19.011,2719.000
5002,19.022,2827.000
5003,19.032,2708.000
5004,19.042,2758.000
5005,19.052,2693.000
5006,19.062,2728.000
5007,19.072,2741.000
5008,19.082,2620.000
5009,19.092,2710.000
5010,19.102,2728.000
5011,19.112,2793.000
5012,19.123,2743.000
5013,19.133,2763.000
5014,19.143,2652.000
5015,19.153,2570.000
5016,19.163,2730.000
5017,19.173,2638.000
5018,19.183,2656.000
5019,19.192,2620.000
5020,19.202,2684.000
5021,19.212,2706.000
5022,19.222,2737.000
5023,19.233,2641.000
5024,19.243,2758.000
5025,19.253,2725.000
5026,19.263,2690.000
5027,19.273,2774.000
5028,19.283,2725.000
5029,19.293,2721.000
5030,19.303,2751.000
5031,19.313,2664.000
5032,19.323,2614.000
5033,19.333,2607.000
5034,19.344,2730.000
5035,19.354,2618.000
5036,19.364,2806.000
5037,19.374,2764.000
5038,19.384,2723.000
5039,19.393,2756.000
5040,19.403,2752.000
5041,19.413,2604.000
5042,19.423,2723.000
5043,19.433,2707.000
5044,19.444,2733.000
5045,19.454,2711.000
5046,19.464,2710.000
5047,19.474,2668.000
5048,19.484,2721.000
5049,19.494,2760.000
5050,19.504,2721.000
5051,19.514,2701.000
5052,19.524,2805.000
5053,19.534,2718.000
5054,19.544,2746.000
5055,19.555,2648.000
5056,19.565,2741.000
5057,19.575,2694.000
5058,19.585,2840.000
5059,19.594,2757.000
5060,19.604,2759.000
5061,19.614,2791.000
5062,19.624,2809.000
5063,19.634,2653.000
5064,19.644,2788.000
5065,19.655,2658.000
5066,19.665,2788.000
5067,19.675,2763.000
5068,19.685,2797.000
5069,19.695,2676.000
5070,19.705,2692.000
5071,19.715,2730.000
5072,19.725,2747.000
5073,19.735,2792.000
5074,19.745,2833.000
5075,19.756,2781.000
5076,19.766,2774.000
5077,19.776,2630.000
5078,19.786,2733.000
5079,19.795,2650.000
5080,19.805,2752.000
5081,19.815,2676.000
5082,19.825,2723.000
5083,19.835,2670.000
5084,19.845,2690.000
5085,19.855,2604.000
5086,19.866,2749.000
5087,19.876,2718.000
5088,19.886,2738.000
5089,19.896,2756.000
5090,19.906,2706.000
5091,19.916,2667.000
5092,19.926,2849.000
5093,19.936,2803.000
5094,19.946,2677.000
5095,19.956,2662.000
5096,19.967,2748.000
5097,19.977,2706.000
5098,19.986,2672.000
5099,19.996,2568.000
5100,20.006,2772.000
5101,20.016,2718.000
5102,20.026,2672.000
5103,20.036,2608.000
5104,20.046,2639.000
5105,20.056,2623.000
5106,20.066,2730.000
5107,20.077,2674.000
5108,20.087,2770.000
5109,20.097,2738.000
5110,20.107,2688.000
5111,20.117,2642.000
5112,20.127,2598.000
5113,20.137,2617.000
5114,20.147,2764.000
5115,20.157,2699.000
5116,20.167,2626.000
5117,20.177,2697.000
5118,20.187,2745.000
5119,20.197,2614.000
5120,20.207,2662.000
5121,20.217,2614.000
5122,20.227,2693.000
5123,20.237,2689.000
5124,20.247,2637.000
5125,20.257,2666.000
5126,20.267,2697.000
5127,20.277,2628.000
5128,20.288,2697.000
5129,20.298,2727.000
5130,20.308,2765.000
5131,20.318,2716.000
5132,20.328,2645.000
5133,20.338,2702.000
5134,20.348,2763.000
5135,20.358,2744.000
5136,20.368,2722.000
5137,20.378,2719.000
5138,20.388,2757.000
5139,20.398,2679.000
5140,20.408,2662.000
5141,20.418,2614.000
5142,20.428,2682.000
5143,20.438,2634.000
5144,20.448,2554.000
5145,20.458,2630.000
5146,20.468,2773.000
5147,20.478,2822.000
5148,20.488,2846.000
5149,20.499,2671.000
5150,20.509,2744.000
5151,20.519,2641.000
5152,20.529,2593.000
5153,20.539,2718.000
5154,20.549,2758.000
5155,20.559,2751.000
5156,20.569,2716.000
5157,20.579,2678.000
5158,20.589,2704.000
5159,20.598,2679.000
5160,20.609,2671.000
5161,20.619,2656.000
5162,20.629,2733.000
5163,20.639,2702.000
5164,20.649,2793.000
5165,20.659,2777.000
5166,20.669,2734.000
5167,20.679,2778.000
5168,20.689,2821.000
5169,20.699,2729.000
5170,20.709,2805.000
5171,20.720,2710.000
5172,20.730,2806.000
5173,20.740,2733.000
5174,20.750,2726.000
5175,20.760,2678.000
5176,20.770,2705.000
5177,20.780,2636.000
5178,20.790,2686.000
5179,20.799,2781.000
5180,20.809,2809.000
5181,20.820,2751.000
5182,20.830,2808.000
5183,20.840,2736.000
5184,20.850,2722.000
5185,20.860,2684.000
5186,20.870,2775.000
5187,20.880,2746.000
5188,20.890,2807.000
5189,20.900,2685.000
5190,20.910,2731.000
5191,20.920,2759.000
5192,20.931,2727.000
5193,20.941,2690.000
5194,20.951,2856.000
5195,20.961,2768.000
5196,20.971,2825.000
5197,20.981,2678.000
5198,20.991,2752.000
5199,21.000,2685.000
5200,21.010,2722.000
5201,21.020,2773.000
5202,21.031,2786.000
5203,21.041,2710.000
5204,21.051,2698.000
5205,21.061,2740.000
5206,21.071,2668.000
5207,21.081,2742.000
5208,21.091,2736.000
5209,21.101,2702.000
5210,21.111,2732.000
5211,21.121,2724.000
5212,21.131,2764.000
5213,21.142,2606.000
5214,21.152,2725.000
5215,21.162,2720.000
5216,21.172,2806.000
5217,21.182,2676.000
5218,21.192,2717.000
5219,21.201,2787.000
5220,21.211,2814.000
5221,21.221,2698.000
5222,21.231,2737.000
5223,21.241,2727.000
5224,21.252,2737.000
5225,21.262,2764.000
5226,21.272,2722.000
5227,21.282,2465.000
5228,21.292,1748.000
5229,21.302,490.000
5230,21.312,206.000
5231,21.322,90.000
5232,21.332,90.000
5233,21.342,25.000
5234,21.353,66.000
5235,21.363,14.000
5236,21.373,49.000
5237,21.383,7.000
5238,21.393,46.000
5239,21.402,15.000
5240,21.412,53.000
5241,21.422,9.000
5242,21.432,47.000
5243,21.442,21.000
5244,21.452,39.000
5245,21.463,18.000
5246,21.473,56.000
5247,21.483,8.000
5248,21.493,43.000
5249,21.503,16.000
5250,21.513,48.000
5251,21.523,10.000
5252,21.533,48.000
5253,21.543,12.000
5254,21.553,48.000
5255,21.564,16.000
5256,21.574,50.000
5257,21.584,12.000
5258,21.594,42.000
5259,21.603,16.000
5260,21.613,36.000
5261,21.623,16.000
5262,21.633,45.000
5263,21.643,16.000
5264,21.653,39.000
5265,21.663,14.000
5266,21.674,51.000
5267,21.684,14.000
5268,21.694,42.000
5269,21.704,8.000
5270,21.714,41.000
5271,21.724,9.000
5272,21.734,44.000
5273,21.744,13.000
5274,21.754,48.000
5275,21.764,9.000
5276,21.774,47.000
5277,21.785,12.000
5278,21.795,41.000
5279,21.804,8.000
5280,21.814,45.000
5281,21.824,15.000
5282,21.834,33.000
5283,21.844,4.000
5284,21.854,37.000
5285,21.864,15.000
5286,21.874,42.000
5287,21.885,14.000
5288,21.895,31.000
5289,21.905,14.000
5290,21.915,42.000
5291,21.925,12.000
5292,21.935,35.000
5293,21.945,12.000
5294,21.955,40.000
5295,21.965,2.000
5296,21.975,40.000
5297,21.986,7.000
5298,21.996,43.000
5299,22.005,4.000
5300,22.015,39.000
5301,22.025,3.000
5302,22.035,39.000
5303,22.045,3.000
5304,22.055,39.000
5305,22.065,4.000
5306,22.075,40.000
5307,22.085,13.000
5308,22.096,41.000
5309,22.106,10.000
5310,22.116,43.000
5311,22.126,8.000
5312,22.136,42.000
5313,22.146,14.000
5314,22.156,40.000
5315,22.166,2.000
5316,22.176,36.000
5317,22.186,4.000
5318,22.196,41.000
5319,22.206,9.000
5320,22.216,39.000
5321,22.226,0.000
5322,22.236,29.000
5323,22.246,4.000
5324,22.256,41.000
5325,22.266,3.000
5326,22.276,35.000
5327,22.286,13.000
5328,22.296,35.000
5329,22.307,8.000
5330,22.317,43.000
5331,22.327,2.000
5332,22.337,36.000
5333,22.347,6.000
5334,22.357,43.000
5335,22.367,0.000
5336,22.377,39.000
5337,22.387,1.000
5338,22.397,41.000
5339,22.407,3.000
5340,22.417,39.000
5341,22.427,0.000
5342,22.437,33.000
5343,22.447,16.000
5344,22.457,37.000
5345,22.467,8.000
5346,22.477,41.000
5347,22.487,0.000
5348,22.497,34.000
5349,22.507,0.000
5350,22.518,36.000
5351,22.528,9.000
5352,22.538,33.000
5353,22.548,3.000
5354,22.558,33.000
5355,22.568,4.000
5356,22.578,30.000
5357,22.588,6.000
5358,22.598,31.000
5359,22.608,0.000
5360,22.617,33.000
5361,22.628,6.000
5362,22.638,41.000
5363,22.648,1.000
5364,22.658,33.000
5365,22.668,0.000
5366,22.678,33.000
5367,22.688,0.000
5368,22.698,28.000
5369,22.708,12.000
5370,22.718,39.000
5371,22.729,6.000
5372,22.739,34.000
5373,22.749,10.000
5374,22.759,30.000
5375,22.769,2.000
5376,22.779,37.000
5377,22.789,3.000
5378,22.799,30.000
5379,22.808,7.000
5380,22.818,30.000
5381,22.828,8.000
5382,22.839,37.000
5383,22.849,6.000
5384,22.859,41.000
5385,22.869,10.000
5386,22.879,37.000
5387,22.889,6.000
5388,22.899,32.000
5389,22.909,1.000
5390,22.919,30.000
5391,22.929,7.000
5392,22.940,30.000
5393,22.950,4.000
5394,22.960,36.000
5395,22.970,3.000
5396,22.980,29.000
5397,22.990,10.000
5398,23.000,34.000
5399,23.009,0.000
5400,23.019,37.000
5401,23.029,3.000
5402,23.039,29.000
5403,23.050,8.000
5404,23.060,31.000
5405,23.070,0.000
5406,23.080,32.000
5407,23.090,0.000
5408,23.100,36.000
5409,23.110,0.000
5410,23.120,32.000
5411,23.130,4.000
5412,23.140,36.000
5413,23.150,15.000
5414,23.161,38.000
5415,23.171,4.000
5416,23.181,38.000
5417,23.191,0.000
5418,23.201,38.000
5419,23.210,0.000
5420,23.220,38.000
5421,23.230,5.000
5422,23.240,29.000
5423,23.250,4.000
5424,23.261,42.000
5425,23.271,5.000
5426,23.281,35.000
5427,23.291,10.000
5428,23.301,32.000
5429,23.311,5.000
5430,23.321,36.000
5431,23.331,3.000
5432,23.341,36.000
5433,23.351,7.000
5434,23.361,29.000
5435,23.372,5.000
5436,23.382,32.000
5437,23.392,4.000
5438,23.402,35.000
5439,23.411,7.000
5440,23.421,38.000
5441,23.431,7.000
5442,23.441,38.000
5443,23.451,8.000
5444,23.461,37.000
5445,23.472,0.000
5446,23.482,41.000
5447,23.492,5.000
5448,23.502,39.000
5449,23.512,0.000
5450,23.522,37.000
5451,23.532,0.000
5452,23.542,35.000
5453,23.552,9.000
5454,23.562,36.000
5455,23.572,3.000
5456,23.583,26.000
5457,23.593,2.000
5458,23.603,46.000
5459,23.612,3.000
5460,23.622,42.000
5461,23.632,0.000
5462,23.642,36.000
5463,23.652,4.000
5464,23.662,30.000
5465,23.672,0.000
5466,23.682,32.000
5467,23.693,5.000
5468,23.703,31.000
5469,23.713,2.000
5470,23.723,27.000
5471,23.733,2.000
5472,23.743,32.000
5473,23.753,0.000
5474,23.763,35.000
5475,23.773,12.000
5476,23.783,30.000
5477,23.794,1.000
5478,23.804,37.000
5479,23.813,1.000
5480,23.823,24.000
5481,23.833,2.000
5482,23.843,27.000
5483,23.853,7.000
5484,23.863,29.000
5485,23.873,0.000
5486,23.883,36.000
5487,23.893,0.000
5488,23.904,31.000
5489,23.914,3.000
5490,23.924,31.000
5491,23.934,4.000
5492,23.944,28.000
5493,23.954,7.000
5494,23.964,36.000
5495,23.974,1.000
5496,23.984,38.000
5497,23.994,8.000
5498,24.004,26.000
5499,24.014,1.000
5500,24.024,31.000
5501,24.034,4.000
5502,24.044,33.000
5503,24.054,0.000
5504,24.064,37.000
5505,24.074,4.000
5506,24.084,30.000
5507,24.094,3.000
5508,24.104,33.000
5509,24.115,0.000
5510,24.125,31.000
5511,24.135,1.000
5512,24.145,33.000
5513,24.155,0.000
5514,24.165,32.000
5515,24.175,4.000
5516,24.185,32.000
5517,24.195,2.000
5518,24.205,37.000
5519,24.215,0.000
5520,24.215,0.000
5521,24.225,38.000
5522,24.235,9.000
5523,24.245,36.000
5524,24.255,1.000
5525,24.265,29.000
5526,24.275,0.000
5527,24.285,26.000
5528,24.295,1.000
5529,24.305,31.000
5530,24.316,3.000
5531,24.326,27.000
5532,24.336,3.000
5533,24.346,34.000
5534,24.356,10.000
5535,24.366,34.000
5536,24.376,2.000
5537,24.386,27.000
5538,24.396,0.000
5539,24.406,31.000
5540,24.416,2.000
5541,24.426,24.000
5542,24.436,3.000
5543,24.446,32.000
5544,24.456,7.000
5545,24.466,35.000
5546,24.476,0.000
5547,24.486,27.000
5548,24.496,1.000
5549,24.506,35.000
5550,24.516,1.000
5551,24.526,33.000
5552,24.537,3.000
5553,24.547,33.000
5554,24.557,4.000
5555,24.567,31.000
5556,24.577,0.000
5557,24.587,28.000
5558,24.597,0.000
5559,24.607,32.000
5560,24.617,3.000
5561,24.626,31.000
5562,24.637,0.000
5563,24.647,39.000
5564,24.657,6.000
5565,24.667,26.000
5566,24.677,3.000
5567,24.687,28.000
5568,24.697,9.000
5569,24.707,30.000
5570,24.717,6.000
5571,24.727,31.000
5572,24.737,0.000
5573,24.748,34.000
5574,24.758,3.000
5575,24.768,37.000
5576,24.778,1.000
5577,24.788,31.000
5578,24.798,2.000
5579,24.808,27.000
5580,24.818,2.000
5581,24.827,25.000
5582,24.837,4.000
5583,24.848,30.000
5584,24.858,6.000
5585,24.868,38.000
5586,24.878,5.000
5587,24.888,33.000
5588,24.898,3.000
5589,24.908,26.000
5590,24.918,2.000
5591,24.928,38.000
5592,24.938,0.000
5593,24.948,39.000
5594,24.959,2.000
5595,24.969,36.000
5596,24.979,5.000
5597,24.989,31.000
5598,24.999,0.000
5599,25.009,32.000
5600,25.018,3.000
5601,25.028,31.000
5602,25.038,3.000
5603,25.048,33.000
5604,25.058,7.000
5605,25.069,33.000
5606,25.079,2.000
5607,25.089,34.000
5608,25.099,2.000
5609,25.109,34.000
5610,25.119,3.000
5611,25.129,30.000
5612,25.139,0.000
5613,25.149,36.000
5614,25.159,1.000
5615,25.170,33.000
5616,25.180,4.000
5617,25.190,34.000
5618,25.200,1.000
5619,25.210,34.000
5620,25.219,0.000
5621,25.229,37.000
5622,25.239,0.000
5623,25.249,30.000
5624,25.259,3.000
5625,25.269,36.000
5626,25.280,3.000
5627,25.290,26.000
5628,25.300,1.000
5629,25.310,33.000
5630,25.320,3.000
5631,25.330,39.000
5632,25.340,2.000
5633,25.350,30.000
5634,25.360,0.000
5635,25.370,39.000
5636,25.381,2.000
5637,25.391,33.000
5638,25.401,5.000
5639,25.411,30.000
5640,25.420,1.000
5641,25.430,34.000
5642,25.440,1.000
5643,25.450,32.000
5644,25.460,0.000
5645,25.470,27.000
5646,25.480,4.000
5647,25.491,27.000
5648,25.501,0.000
5649,25.511,31.000
5650,25.521,0.000
5651,25.531,27.000
5652,25.541,3.000
5653,25.551,32.000
5654,25.561,3.000
5655,25.571,35.000
5656,25.581,2.000
5657,25.591,38.000
5658,25.602,1.000
5659,25.612,28.000
5660,25.621,0.000
5661,25.631,36.000
5662,25.641,2.000
5663,25.651,33.000
5664,25.661,3.000
5665,25.671,31.000
5666,25.681,8.000
5667,25.691,31.000
5668,25.702,4.000
5669,25.712,34.000
5670,25.722,9.000
5671,25.732,40.000
5672,25.742,0.000
5673,25.752,33.000
5674,25.762,3.000
5675,25.772,34.000
5676,25.782,3.000
5677,25.792,38.000
5678,25.802,0.000
5679,25.813,32.000
5680,25.822,4.000
5681,25.832,37.000
5682,25.842,2.000
5683,25.852,27.000
5684,25.862,0.000
5685,25.872,33.000
5686,25.882,1.000
5687,25.892,33.000
5688,25.902,8.000
5689,25.912,33.000
5690,25.923,0.000
5691,25.933,29.000
5692,25.943,0.000
5693,25.953,31.000
5694,25.963,0.000
5695,25.973,32.000
5696,25.983,1.000
5697,25.993,32.000
5698,26.003,0.000
5699,26.013,21.000
5700,26.023,3.000
5701,26.033,37.000
5702,26.043,2.000
5703,26.053,31.000
5704,26.063,2.000
5705,26.073,33.000
5706,26.083,1.000
5707,26.093,28.000
5708,26.103,0.000
5709,26.113,34.000
5710,26.123,1.000
5711,26.134,34.000
5712,26.144,4.000
5713,26.154,32.000
5714,26.164,0.000
5715,26.174,31.000
5716,26.184,3.000
5717,26.194,35.000
5718,26.204,5.000
5719,26.214,33.000
5720,26.224,2.000
5721,26.234,33.000
5722,26.244,2.000
5723,26.254,32.000
5724,26.264,0.000
5725,26.274,33.000
5726,26.284,8.000
5727,26.294,29.000
5728,26.304,9.000
5729,26.314,37.000
5730,26.324,2.000
5731,26.334,31.000
5732,26.345,6.000
5733,26.355,34.000
5734,26.365,2.000
5735,26.375,32.000
5736,26.385,3.000
5737,26.395,28.000
5738,26.405,5.000
5739,26.415,33.000
5740,26.425,4.000
5741,26.434,31.000
5742,26.444,2.000
5743,26.455,34.000
5744,26.465,0.000
5745,26.475,39.000
5746,26.485,0.000
5747,26.495,37.000
5748,26.505,10.000
5749,26.515,35.000
5750,26.525,0.000
5751,26.535,33.000
5752,26.546,3.000
5753,26.556,33.000
5754,26.566,10.000
5755,26.576,37.000
5756,26.586,5.000
5757,26.596,37.000
5758,26.606,3.000
5759,26.616,35.000
5760,26.626,2.000
5761,26.635,33.000
