Pixel,mm,Value (Cnt)
4622,9.555,2623.000
4623,9.565,2707.000
4624,9.576,2694.000
4625,9.586,2741.000
4626,9.596,2663.000
4627,9.606,2767.000
4628,9.616,2754.000
4629,9.626,2700.000
4630,9.636,2766.000
4631,9.646,2676.000
4632,9.656,2711.000
4633,9.666,2591.000
4634,9.677,2633.000
4635,9.687,2679.000
4636,9.697,2736.000
4637,9.707,2755.000
4638,9.716,2744.000
4639,9.726,2756.000
4640,9.736,2705.000
4641,9.746,2697.000
4642,9.756,2677.000
4643,9.766,2685.000
4644,9.776,2755.000
4645,9.787,2742.000
4646,9.797,2730.000
4647,9.807,2731.000
4648,9.817,2696.000
4649,9.827,2688.000
4650,9.837,2662.000
4651,9.847,2621.000
4652,9.857,2722.000
4653,9.867,2730.000
4654,9.877,2629.000
4655,9.887,2741.000
4656,9.898,2758.000
4657,9.908,2734.000
4658,9.917,2720.000
4659,9.927,2764.000
4660,9.937,2693.000
4661,9.947,2715.000
4662,9.957,2725.000
4663,9.967,2837.000
4664,9.977,2735.000
4665,9.987,2750.000
4666,9.998,2663.000
4667,10.008,2688.000
4668,10.018,2619.000
4669,10.028,2746.000
4670,10.038,2739.000
4671,10.048,2651.000
4672,10.058,2650.000
4673,10.068,2647.000
4674,10.078,2788.000
4675,10.088,2689.000
4676,10.098,2601.000
4677,10.109,2692.000
4678,10.118,2739.000
4679,10.128,2839.000
4680,10.138,2781.000
4681,10.148,2697.000
4682,10.158,2761.000
4683,10.168,2789.000
4684,10.178,2837.000
4685,10.188,2765.000
4686,10.198,2718.000
4687,10.209,2672.000
4688,10.219,2733.000
4689,10.229,2693.000
4690,10.239,2703.000
4691,10.249,2718.000
4692,10.259,2755.000
4693,10.269,2674.000
4694,10.279,2623.000
4695,10.289,2687.000
4696,10.299,2711.000
4697,10.309,2704.000
4698,10.319,2772.000
4699,10.329,2692.000
4700,10.339,2700.000
4701,10.349,2710.000
4702,10.359,2769.000
4703,10.369,2690.000
4704,10.379,2761.000
4705,10.389,2713.000
4706,10.399,2713.000
4707,10.409,2682.000
4708,10.419,2799.000
4709,10.430,2741.000
4710,10.440,2713.000
4711,10.450,2692.000
4712,10.460,2662.000
4713,10.470,2698.000
4714,10.480,2565.000
4715,10.490,2728.000
4716,10.500,2708.000
4717,10.510,2715.000
4718,10.520,2694.000
4719,10.530,2676.000
4720,10.540,2664.000
4721,10.550,2727.000
4722,10.560,2710.000
4723,10.570,2698.000
4724,10.580,2708.000
4725,10.590,2680.000
4726,10.600,2635.000
4727,10.610,2788.000
4728,10.620,2753.000
4729,10.630,2710.000
4730,10.641,2671.000
4731,10.651,2675.000
4732,10.661,2739.000
4733,10.671,2667.000
4734,10.681,2644.000
4735,10.691,2630.000
4736,10.701,2668.000
4737,10.711,2678.000
4738,10.721,2674.000
4739,10.730,2633.000
4740,10.740,2661.000
4741,10.751,2698.000
4742,10.761,2691.000
4743,10.771,2656.000
4744,10.781,2742.000
4745,10.791,2757.000
4746,10.801,2755.000
4747,10.811,2834.000
4748,10.821,2690.000
4749,10.831,2686.000
4750,10.841,2735.000
4751,10.852,2800.000
4752,10.862,2683.000
4753,10.872,2756.000
4754,10.882,2645.000
4755,10.892,2615.000
4756,10.902,2708.000
4757,10.912,2671.000
4758,10.922,2570.000
4759,10.931,2564.000
4760,10.941,2671.000
4761,10.951,2666.000
4762,10.962,2593.000
4763,10.972,2713.000
4764,10.982,2729.000
4765,10.992,2711.000
4766,11.002,2767.000
4767,11.012,2649.000
4768,11.022,2671.000
4769,11.032,2841.000
4770,11.042,2794.000
4771,11.052,2728.000
4772,11.063,2635.000
4773,11.073,2683.000
4774,11.083,2639.000
4775,11.093,2679.000
4776,11.103,2754.000
4777,11.113,2703.000
4778,11.123,2631.000
4779,11.132,2609.000
4780,11.142,2721.000
4781,11.152,2702.000
4782,11.162,2661.000
4783,11.173,2716.000
4784,11.183,2740.000
4785,11.193,2753.000
4786,11.203,2692.000
4787,11.213,2647.000
4788,11.223,2877.000
4789,11.233,2782.000
4790,11.243,2727.000
4791,11.253,2726.000
4792,11.263,2651.000
4793,11.273,2712.000
4794,11.284,2681.000
4795,11.294,2580.000
4796,11.304,2563.000
4797,11.314,2587.000
4798,11.324,2576.000
4799,11.333,2681.000
4800,11.343,2617.000
4801,11.353,2745.000
4802,11.363,2565.000
4803,11.373,2640.000
4804,11.384,2718.000
4805,11.394,2737.000
4806,11.404,2725.000
4807,11.414,2825.000
4808,11.424,2753.000
4809,11.434,2759.000
4810,11.444,2698.000
4811,11.454,2730.000
4812,11.464,2741.000
4813,11.474,2806.000
4814,11.484,2704.000
4815,11.495,2680.000
4816,11.505,2681.000
4817,11.515,2678.000
4818,11.524,2665.000
4819,11.534,2658.000
4820,11.544,2626.000
4821,11.554,2756.000
4822,11.564,2738.000
4823,11.574,2724.000
4824,11.584,2729.000
4825,11.595,2772.000
4826,11.605,2666.000
4827,11.615,2670.000
4828,11.625,2766.000
4829,11.635,2696.000
4830,11.645,2590.000
4831,11.655,2671.000
4832,11.665,2883.000
4833,11.675,2707.000
4834,11.685,2706.000
4835,11.696,2685.000
4836,11.706,2739.000
4837,11.716,2655.000
4838,11.725,2613.000
4839,11.735,2656.000
4840,11.745,2631.000
4841,11.755,2878.000
4842,11.765,2645.000
4843,11.775,2736.000
4844,11.785,2715.000
4845,11.795,2657.000
4846,11.806,2715.000
4847,11.816,2707.000
4848,11.826,2669.000
4849,11.836,2665.000
4850,11.846,2828.000
4851,11.856,2802.000
4852,11.866,2819.000
4853,11.876,2748.000
4854,11.886,2672.000
4855,11.896,2704.000
4856,11.907,2662.000
4857,11.917,2617.000
4858,11.926,2718.000
4859,11.936,2691.000
4860,11.946,2599.000
4861,11.956,2618.000
4862,11.966,2688.000
4863,11.976,2625.000
4864,11.986,2719.000
4865,11.996,2644.000
4866,12.006,2657.000
4867,12.017,2748.000
4868,12.027,2734.000
4869,12.037,2770.000
4870,12.047,2804.000
4871,12.057,2659.000
4872,12.067,2704.000
4873,12.077,2760.000
4874,12.087,2747.000
4875,12.097,2754.000
4876,12.107,2691.000
4877,12.118,2705.000
4878,12.127,2738.000
4879,12.137,2630.000
4880,12.147,2606.000
4881,12.157,2692.000
4882,12.167,2683.000
4883,12.177,2597.000
4884,12.187,2678.000
4885,12.197,2699.000
4886,12.207,2765.000
4887,12.217,2684.000
4888,12.228,2623.000
4889,12.238,2756.000
4890,12.248,2770.000
4891,12.258,2755.000
4892,12.268,2711.000
4893,12.278,2809.000
4894,12.288,2744.000
4895,12.298,2674.000
4896,12.308,2681.000
4897,12.318,2742.000
4898,12.328,2655.000
4899,12.338,2716.000
4900,12.348,2687.000
4901,12.358,2697.000
4902,12.368,2738.000
4903,12.378,2702.000
4904,12.388,2728.000
4905,12.398,2618.000
4906,12.408,2684.000
4907,12.418,2785.000
4908,12.428,2782.000
4909,12.439,2924.000
4910,12.449,2769.000
4911,12.459,2794.000
4912,12.469,2705.000
4913,12.479,2750.000
4914,12.489,2727.000
4915,12.499,2767.000
4916,12.509,2797.000
4917,12.519,2776.000
4918,12.529,2638.000
4919,12.538,2780.000
4920,12.549,2581.000
4921,12.559,2680.000
4922,12.569,2694.000
4923,12.579,2728.000
4924,12.589,2719.000
4925,12.599,2694.000
4926,12.609,2790.000
4927,12.619,2711.000
4928,12.629,2694.000
4929,12.639,2821.000
4930,12.649,2681.000
4931,12.660,2759.000
4932,12.670,2801.000
4933,12.680,2827.000
4934,12.690,2779.000
4935,12.700,2842.000
4936,12.710,2708.000
4937,12.720,2752.000
4938,12.730,2691.000
4939,12.739,2738.000
4940,12.749,2846.000
4941,12.760,2720.000
4942,12.770,2682.000
4943,12.780,2644.000
4944,12.790,2755.000
4945,12.800,2684.000
4946,12.810,2639.000
4947,12.820,2604.000
4948,12.830,2701.000
4949,12.840,2637.000
4950,12.850,2655.000
4951,12.860,2702.000
4952,12.871,2730.000
4953,12.881,2661.000
4954,12.891,2719.000
4955,12.901,2712.000
4956,12.911,2764.000
4957,12.921,2724.000
4958,12.931,2708.000
4959,12.940,2756.000
4960,12.950,2760.000
4961,12.960,2720.000
4962,12.971,2760.000
4963,12.981,2740.000
4964,12.991,2644.000
4965,13.001,2589.000
4966,13.011,2637.000
4967,13.021,2662.000
4968,13.031,2584.000
4969,13.041,2746.000
4970,13.051,2816.000
4971,13.061,2739.000
4972,13.071,2658.000
4973,13.082,2698.000
4974,13.092,2667.000
4975,13.102,2721.000
4976,13.112,2591.000
4977,13.122,2691.000
4978,13.132,2635.000
4979,13.141,2807.000
4980,13.151,2807.000
4981,13.161,2669.000
4982,13.171,2666.000
4983,13.181,2738.000
4984,13.192,2687.000
4985,13.202,2755.000
4986,13.212,2635.000
4987,13.222,2678.000
4988,13.232,2706.000
4989,13.242,2668.000
4990,13.252,2676.000
4991,13.262,2626.000
4992,13.272,2644.000
4993,13.282,2699.000
4994,13.293,2733.000
4995,13.303,2687.000
4996,13.313,2693.000
4997,13.323,2757.000
4998,13.333,2746.000
4999,13.342,2743.000
5000,13.352,2633.000
5001,13.362,2768.000
5002,13.372,2730.000
5003,13.382,2719.000
5004,13.392,2694.000
5005,13.403,2740.000
5006,13.413,2682.000
5007,13.423,2745.000
5008,13.433,2710.000
5009,13.443,2719.000
5010,13.453,2704.000
5011,13.463,2746.000
5012,13.473,2695.000
5013,13.483,2745.000
5014,13.493,2688.000
5015,13.504,2718.000
5016,13.514,2749.000
5017,13.524,2773.000
5018,13.534,2755.000
5019,13.543,2734.000
5020,13.553,2746.000
5021,13.563,2749.000
5022,13.573,2644.000
5023,13.583,2665.000
5024,13.593,2722.000
5025,13.603,2751.000
5026,13.614,2736.000
5027,13.624,2747.000
5028,13.634,2703.000
5029,13.644,2741.000
5030,13.654,2718.000
5031,13.664,2739.000
5032,13.674,2682.000
5033,13.684,2747.000
5034,13.694,2715.000
5035,13.704,2683.000
5036,13.714,2659.000
5037,13.725,2742.000
5038,13.734,2724.000
5039,13.744,2728.000
5040,13.754,2810.000
5041,13.764,2711.000
5042,13.774,2766.000
5043,13.784,2724.000
5044,13.794,2677.000
5045,13.804,2723.000
5046,13.814,2766.000
5047,13.825,2648.000
5048,13.835,2682.000
5049,13.845,2636.000
5050,13.855,2630.000
5051,13.865,2744.000
5052,13.875,2852.000
5053,13.885,2708.000
5054,13.895,2815.000
5055,13.905,2649.000
5056,13.915,2698.000
5057,13.926,2540.000
5058,13.935,2681.000
5059,13.945,2680.000
5060,13.955,2764.000
5061,13.965,2753.000
5062,13.975,2711.000
5063,13.985,2648.000
5064,13.995,2644.000
5065,14.005,2773.000
5066,14.015,2734.000
5067,14.026,2755.000
5068,14.036,2698.000
5069,14.046,2725.000
5070,14.056,2646.000
5071,14.066,2697.000
5072,14.076,2733.000
5073,14.086,2718.000
5074,14.096,2673.000
5075,14.106,2678.000
5076,14.116,2578.000
5077,14.126,2628.000
5078,14.136,2888.000
5079,14.146,2818.000
5080,14.156,2770.000
5081,14.166,2704.000
5082,14.176,2628.000
5083,14.186,2633.000
5084,14.196,2730.000
5085,14.206,2633.000
5086,14.216,2745.000
5087,14.226,2740.000
5088,14.236,2734.000
5089,14.247,2639.000
5090,14.257,2627.000
5091,14.267,2697.000
5092,14.277,2728.000
5093,14.287,2744.000
5094,14.297,2661.000
5095,14.307,2650.000
5096,14.317,2716.000
5097,14.327,2633.000
5098,14.337,2641.000
5099,14.347,2708.000
5100,14.357,2735.000
5101,14.367,2791.000
5102,14.377,2730.000
5103,14.387,2788.000
5104,14.397,2787.000
5105,14.407,2664.000
5106,14.417,2614.000
5107,14.427,2743.000
5108,14.437,2739.000
5109,14.447,2696.000
5110,14.458,2688.000
5111,14.468,2724.000
5112,14.478,2733.000
5113,14.488,2760.000
5114,14.498,2696.000
5115,14.508,2680.000
5116,14.518,2693.000
5117,14.528,2753.000
5118,14.538,2764.000
5119,14.547,2697.000
5120,14.557,2682.000
5121,14.568,2805.000
5122,14.578,2756.000
5123,14.588,2866.000
5124,14.598,2780.000
5125,14.608,2717.000
5126,14.618,2712.000
5127,14.628,2784.000
5128,14.638,2772.000
5129,14.648,2803.000
5130,14.658,2862.000
5131,14.669,2624.000
5132,14.679,2714.000
5133,14.689,2660.000
5134,14.699,2598.000
5135,14.709,2752.000
5136,14.719,2665.000
5137,14.729,2755.000
5138,14.739,2714.000
5139,14.748,2756.000
5140,14.758,2703.000
5141,14.768,2678.000
5142,14.779,2758.000
5143,14.789,2812.000
5144,14.799,2796.000
5145,14.809,2781.000
5146,14.819,2839.000
5147,14.829,2800.000
5148,14.839,2743.000
5149,14.849,2740.000
5150,14.859,2730.000
5151,14.869,2705.000
5152,14.880,2683.000
5153,14.890,2685.000
5154,14.900,2703.000
5155,14.910,2657.000
5156,14.920,2619.000
5157,14.930,2642.000
5158,14.940,2614.000
5159,14.949,2716.000
5160,14.959,2663.000
5161,14.969,2718.000
5162,14.979,2667.000
5163,14.990,2640.000
5164,15.000,2795.000
5165,15.010,2711.000
5166,15.020,2738.000
5167,15.030,2750.000
5168,15.040,2885.000
5169,15.050,2678.000
5170,15.060,2725.000
5171,15.070,2625.000
5172,15.080,2646.000
5173,15.090,2704.000
5174,15.101,2598.000
5175,15.111,2529.000
5176,15.121,2663.000
5177,15.131,2685.000
5178,15.141,2662.000
5179,15.150,2695.000
5180,15.160,2649.000
5181,15.170,2702.000
5182,15.180,2626.000
5183,15.190,2783.000
5184,15.201,2775.000
5185,15.211,2769.000
5186,15.221,2791.000
5187,15.231,2712.000
5188,15.241,2707.000
5189,15.251,2733.000
5190,15.261,2749.000
5191,15.271,2746.000
5192,15.281,2683.000
5193,15.291,2765.000
5194,15.301,2765.000
5195,15.312,2663.000
5196,15.322,2694.000
5197,15.332,2744.000
5198,15.342,2730.000
5199,15.351,2796.000
5200,15.361,2625.000
5201,15.371,2695.000
5202,15.381,2625.000
5203,15.391,2677.000
5204,15.401,2712.000
5205,15.412,2651.000
5206,15.422,2762.000
5207,15.432,2820.000
5208,15.442,2734.000
5209,15.452,2746.000
5210,15.462,2712.000
5211,15.472,2700.000
5212,15.482,2688.000
5213,15.492,2745.000
5214,15.502,2721.000
5215,15.512,2774.000
5216,15.523,2649.000
5217,15.533,2735.000
5218,15.543,2736.000
5219,15.552,2721.000
5220,15.562,2827.000
5221,15.572,2836.000
5222,15.582,2786.000
5223,15.592,2737.000
5224,15.602,2574.000
5225,15.612,2725.000
5226,15.622,2682.000
5227,15.633,2815.000
5228,15.643,2744.000
5229,15.653,2839.000
5230,15.663,2744.000
5231,15.673,2722.000
5232,15.683,2654.000
5233,15.693,2682.000
5234,15.703,2825.000
5235,15.713,2707.000
5236,15.723,2745.000
5237,15.734,2677.000
5238,15.744,2776.000
5239,15.753,2833.000
5240,15.763,2687.000
5241,15.773,2673.000
5242,15.783,2723.000
5243,15.793,2678.000
5244,15.803,2688.000
5245,15.813,2719.000
5246,15.823,2716.000
5247,15.833,2694.000
5248,15.844,2735.000
5249,15.854,2737.000
5250,15.864,2765.000
5251,15.874,2740.000
5252,15.884,2689.000
5253,15.894,2792.000
5254,15.904,2716.000
5255,15.914,2647.000
5256,15.924,2723.000
5257,15.934,2793.000
5258,15.944,2716.000
5259,15.954,2633.000
5260,15.964,2793.000
5261,15.974,2767.000
5262,15.984,2744.000
5263,15.994,2735.000
5264,16.004,2586.000
5265,16.014,2734.000
5266,16.024,2738.000
5267,16.034,2643.000
5268,16.044,2736.000
5269,16.055,2706.000
5270,16.065,2749.000
5271,16.075,2707.000
5272,16.085,2753.000
5273,16.095,2746.000
5274,16.105,2799.000
5275,16.115,2777.000
5276,16.125,2707.000
5277,16.135,2572.000
5278,16.145,2766.000
5279,16.155,2689.000
5280,16.155,2640.000
5281,16.165,2775.000
5282,16.175,2678.000
5283,16.185,2616.000
5284,16.195,2673.000
5285,16.205,2655.000
5286,16.215,2719.000
5287,16.225,2801.000
5288,16.235,2730.000
5289,16.245,2728.000
5290,16.256,2746.000
5291,16.266,2703.000
5292,16.276,2719.000
5293,16.286,2776.000
5294,16.296,2863.000
5295,16.306,2725.000
5296,16.316,2661.000
5297,16.326,2696.000
5298,16.336,2687.000
5299,16.346,2758.000
5300,16.356,2730.000
5301,16.366,2719.000
5302,16.376,2683.000
5303,16.386,2650.000
5304,16.396,2668.000
5305,16.406,2705.000
5306,16.416,2713.000
5307,16.426,2762.000
5308,16.436,2714.000
5309,16.446,2794.000
5310,16.456,2699.000
5311,16.466,2716.000
5312,16.477,2699.000
5313,16.487,2730.000
5314,16.497,2755.000
5315,16.507,2690.000
5316,16.517,2606.000
5317,16.527,2735.000
5318,16.537,2764.000
5319,16.547,2746.000
5320,16.556,2715.000
5321,16.566,2715.000
5322,16.577,2663.000
5323,16.587,2704.000
5324,16.597,2619.000
5325,16.607,2619.000
5326,16.617,2774.000
5327,16.627,2688.000
5328,16.637,2673.000
5329,16.647,2705.000
5330,16.657,2689.000
5331,16.667,2873.000
5332,16.677,2784.000
5333,16.688,2825.000
5334,16.698,2767.000
5335,16.708,2799.000
5336,16.718,2793.000
5337,16.728,2819.000
5338,16.738,2849.000
5339,16.748,2839.000
5340,16.757,2719.000
5341,16.767,2753.000
5342,16.777,2735.000
5343,16.788,2641.000
5344,16.798,2676.000
5345,16.808,2674.000
5346,16.818,2649.000
5347,16.828,2662.000
5348,16.838,2688.000
5349,16.848,2725.000
5350,16.858,2783.000
5351,16.868,2739.000
5352,16.878,2751.000
5353,16.888,2705.000
5354,16.899,2730.000
5355,16.909,2734.000
5356,16.919,2602.000
5357,16.929,2800.000
5358,16.939,2759.000
5359,16.949,2818.000
5360,16.958,2714.000
5361,16.968,2529.000
5362,16.978,2594.000
5363,16.988,2746.000
5364,16.998,2758.000
5365,17.009,2721.000
5366,17.019,2849.000
5367,17.029,2687.000
5368,17.039,2672.000
5369,17.049,2677.000
5370,17.059,2622.000
5371,17.069,2700.000
5372,17.079,2643.000
5373,17.089,2631.000
5374,17.099,2693.000
5375,17.110,2713.000
5376,17.120,2804.000
5377,17.130,2767.000
5378,17.140,2630.000
5379,17.150,2693.000
5380,17.159,2719.000
5381,17.169,2693.000
5382,17.179,2699.000
5383,17.189,2693.000
5384,17.199,2819.000
5385,17.209,2805.000
5386,17.220,2746.000
5387,17.230,2678.000
5388,17.240,2647.000
5389,17.250,2531.000
5390,17.260,2694.000
5391,17.270,2647.000
5392,17.280,2684.000
5393,17.290,2640.000
5394,17.300,2668.000
5395,17.310,2753.000
5396,17.321,2702.000
5397,17.331,2671.000
5398,17.341,2741.000
5399,17.351,2706.000
5400,17.360,2687.000
5401,17.370,2693.000
5402,17.380,2715.000
5403,17.390,2697.000
5404,17.400,2841.000
5405,17.410,2708.000
5406,17.420,2806.000
5407,17.431,2748.000
5408,17.441,2713.000
5409,17.451,2626.000
5410,17.461,2688.000
5411,17.471,2760.000
5412,17.481,2709.000
5413,17.491,2790.000
5414,17.501,2664.000
5415,17.511,2658.000
5416,17.521,2613.000
5417,17.531,2690.000
5418,17.542,2852.000
5419,17.552,2928.000
5420,17.561,2816.000
5421,17.571,2740.000
5422,17.581,2588.000
5423,17.591,2776.000
5424,17.601,2787.000
5425,17.611,2815.000
5426,17.621,2766.000
5427,17.631,2720.000
5428,17.642,2666.000
5429,17.652,2756.000
5430,17.662,2768.000
5431,17.672,2815.000
5432,17.682,2690.000
5433,17.692,2705.000
5434,17.702,2598.000
5435,17.712,2633.000
5436,17.722,2583.000
5437,17.732,2677.000
5438,17.742,2650.000
5439,17.753,2690.000
5440,17.762,2690.000
5441,17.772,2739.000
5442,17.782,2856.000
5443,17.792,2819.000
5444,17.802,2675.000
5445,17.812,2743.000
5446,17.822,2720.000
5447,17.832,2702.000
5448,17.842,2743.000
5449,17.853,2734.000
5450,17.863,2737.000
5451,17.873,2715.000
5452,17.883,2679.000
5453,17.893,2754.000
5454,17.903,2695.000
5455,17.913,2683.000
5456,17.923,2656.000
5457,17.933,2616.000
5458,17.943,2705.000
5459,17.953,2700.000
5460,17.963,2750.000
5461,17.973,2686.000
5462,17.983,2715.000
5463,17.993,2773.000
5464,18.003,2824.000
5465,18.013,2715.000
5466,18.023,2555.000
5467,18.033,2815.000
5468,18.043,2656.000
5469,18.053,2719.000
5470,18.063,2665.000
5471,18.074,2593.000
5472,18.084,2619.000
5473,18.094,2805.000
5474,18.104,2731.000
5475,18.114,2815.000
5476,18.124,2729.000
5477,18.134,2704.000
5478,18.144,2728.000
5479,18.154,2714.000
5480,18.164,2689.000
5481,18.174,2660.000
5482,18.184,2743.000
5483,18.194,2762.000
5484,18.204,2675.000
5485,18.214,2656.000
5486,18.224,2808.000
5487,18.234,2736.000
5488,18.244,2748.000
5489,18.254,2717.000
5490,18.264,2724.000
5491,18.274,2721.000
5492,18.285,2627.000
5493,18.295,2728.000
5494,18.305,2756.000
5495,18.315,2645.000
5496,18.325,2742.000
5497,18.335,2830.000
5498,18.345,2714.000
5499,18.355,2689.000
5500,18.365,2752.000
5501,18.374,2683.000
5502,18.384,2681.000
5503,18.395,2582.000
5504,18.405,2687.000
5505,18.415,2708.000
5506,18.425,2663.000
5507,18.435,2755.000
5508,18.445,2692.000
5509,18.455,2566.000
5510,18.465,2714.000
5511,18.475,2798.000
5512,18.486,2619.000
5513,18.496,2715.000
5514,18.506,2731.000
5515,18.516,2708.000
5516,18.526,2623.000
5517,18.536,2657.000
5518,18.546,2697.000
5519,18.556,2695.000
5520,18.566,2698.000
5521,18.575,2642.000
5522,18.585,2624.000
5523,18.596,2684.000
5524,18.606,2696.000
5525,18.616,2858.000
5526,18.626,2781.000
5527,18.636,2614.000
5528,18.646,2649.000
5529,18.656,2712.000
5530,18.666,2681.000
5531,18.676,2697.000
5532,18.686,2603.000
5533,18.697,2663.000
5534,18.707,2634.000
5535,18.717,2694.000
5536,18.727,2693.000
5537,18.737,2669.000
5538,18.747,2727.000
5539,18.757,2626.000
5540,18.766,2778.000
5541,18.776,2659.000
5542,18.786,2649.000
5543,18.796,2648.000
5544,18.807,2772.000
5545,18.817,2752.000
5546,18.827,2583.000
5547,18.837,2701.000
5548,18.847,2774.000
5549,18.857,2770.000
5550,18.867,2775.000
5551,18.877,2697.000
5552,18.887,2766.000
5553,18.897,2640.000
5554,18.907,2715.000
5555,18.918,2646.000
5556,18.928,2727.000
5557,18.938,2802.000
5558,18.948,2678.000
5559,18.958,2759.000
5560,18.967,2714.000
5561,18.977,2722.000
5562,18.987,2710.000
5563,18.997,2798.000
5564,19.007,2595.000
5565,19.018,2626.000
5566,19.028,2670.000
5567,19.038,2781.000
5568,19.048,2730.000
5569,19.058,2747.000
5570,19.068,2654.000
5571,19.078,2749.000
5572,19.088,2765.000
5573,19.098,2861.000
5574,19.108,2732.000
5575,19.118,2935.000
5576,19.129,2631.000
5577,19.139,2674.000
5578,19.149,2676.000
5579,19.159,2840.000
5580,19.168,2773.000
5581,19.178,2728.000
5582,19.188,2674.000
5583,19.198,2703.000
5584,19.208,2750.000
5585,19.218,2729.000
5586,19.229,2673.000
5587,19.239,2668.000
5588,19.249,2716.000
5589,19.259,2756.000
5590,19.269,2702.000
5591,19.279,2694.000
5592,19.289,2777.000
5593,19.299,2758.000
5594,19.309,2734.000
5595,19.319,2729.000
5596,19.329,2747.000
5597,19.340,2733.000
5598,19.350,2719.000
5599,19.360,2606.000
5600,19.369,2702.000
5601,19.379,2646.000
5602,19.389,2770.000
5603,19.399,2777.000
5604,19.409,2673.000
5605,19.419,2657.000
5606,19.429,2687.000
5607,19.439,2639.000
5608,19.450,2847.000
5609,19.460,2750.000
5610,19.470,2814.000
5611,19.480,2818.000
5612,19.490,2814.000
5613,19.500,2782.000
5614,19.510,2822.000
5615,19.520,2667.000
5616,19.530,2755.000
5617,19.540,2683.000
5618,19.551,2709.000
5619,19.561,2747.000
5620,19.570,2663.000
5621,19.580,2781.000
5622,19.590,2683.000
5623,19.600,2667.000
5624,19.610,2658.000
5625,19.620,2756.000
5626,19.630,2723.000
5627,19.640,2739.000
5628,19.650,2583.000
5629,19.661,2761.000
5630,19.671,2796.000
5631,19.681,2773.000
5632,19.691,2807.000
5633,19.701,2730.000
5634,19.711,2663.000
5635,19.721,2776.000
5636,19.731,2735.000
5637,19.741,2745.000
5638,19.751,2681.000
5639,19.762,2610.000
5640,19.771,2647.000
5641,19.781,2631.000
5642,19.791,2557.000
5643,19.801,2635.000
5644,19.811,2663.000
5645,19.821,2680.000
5646,19.831,2694.000
5647,19.841,2694.000
5648,19.851,2652.000
5649,19.861,2766.000
5650,19.872,2713.000
5651,19.882,2670.000
5652,19.892,2623.000
5653,19.902,2686.000
5654,19.912,2715.000
5655,19.922,2708.000
5656,19.932,2805.000
5657,19.942,2760.000
5658,19.952,2728.000
5659,19.962,2732.000
5660,19.972,2667.000
5661,19.982,2736.000
5662,19.992,2763.000
5663,20.002,2725.000
5664,20.012,2764.000
5665,20.022,2756.000
5666,20.032,2705.000
5667,20.042,2731.000
5668,20.052,2726.000
5669,20.062,2789.000
5670,20.072,2669.000
5671,20.083,2760.000
5672,20.093,2799.000
5673,20.103,2688.000
5674,20.113,2716.000
5675,20.123,2782.000
5676,20.133,2673.000
5677,20.143,2715.000
5678,20.153,2751.000
5679,20.163,2729.000
5680,20.173,2766.000
5681,20.182,2715.000
5682,20.193,2594.000
5683,20.203,2683.000
5684,20.213,2592.000
5685,20.223,2684.000
5686,20.233,2820.000
5687,20.243,2842.000
5688,20.253,2792.000
5689,20.263,2746.000
5690,20.273,2778.000
5691,20.283,2671.000
5692,20.293,2710.000
5693,20.304,2697.000
5694,20.314,2791.000
5695,20.324,2768.000
5696,20.334,2708.000
5697,20.344,2670.000
5698,20.354,2745.000
5699,20.364,2630.000
5700,20.374,2749.000
5701,20.383,2760.000
5702,20.393,2720.000
5703,20.404,2671.000
5704,20.414,2690.000
5705,20.424,2768.000
5706,20.434,2820.000
5707,20.444,2643.000
5708,20.454,2715.000
5709,20.464,2610.000
5710,20.474,2656.000
5711,20.484,2694.000
5712,20.494,2673.000
5713,20.504,2678.000
5714,20.515,2710.000
5715,20.525,2675.000
5716,20.535,2742.000
5717,20.545,2647.000
5718,20.555,2786.000
5719,20.565,2758.000
5720,20.575,2813.000
5721,20.584,2716.000
5722,20.594,2779.000
5723,20.604,2762.000
5724,20.615,2726.000
5725,20.625,2735.000
5726,20.635,2735.000
5727,20.645,2639.000
5728,20.655,2687.000
5729,20.665,2690.000
5730,20.675,2780.000
5731,20.685,2630.000
5732,20.695,2593.000
5733,20.705,2756.000
5734,20.716,2726.000
5735,20.726,2732.000
5736,20.736,2657.000
5737,20.746,2795.000
5738,20.756,2736.000
5739,20.766,2768.000
5740,20.775,2831.000
5741,20.785,2847.000
5742,20.795,2681.000
5743,20.805,2673.000
5744,20.815,2673.000
5745,20.826,2683.000
5746,20.836,2643.000
5747,20.846,2672.000
5748,20.856,2746.000
5749,20.866,2631.000
5750,20.876,2614.000
5751,20.886,2729.000
5752,20.896,2763.000
5753,20.906,2603.000
5754,20.916,2619.000
5755,20.927,2791.000
5756,20.937,2640.000
5757,20.947,2668.000
5758,20.957,2773.000
5759,20.967,2723.000
5760,20.976,2818.000
5761,20.986,2739.000
5762,20.996,2767.000
5763,21.006,2694.000
5764,21.016,2748.000
5765,21.026,2705.000
5766,21.037,2667.000
5767,21.047,2742.000
5768,21.057,2630.000
5769,21.067,2677.000
5770,21.077,2677.000
5771,21.087,2652.000
5772,21.097,2747.000
5773,21.107,2767.000
5774,21.117,2831.000
5775,21.127,2712.000
5776,21.138,2663.000
5777,21.148,2768.000
5778,21.158,2647.000
5779,21.168,2756.000
5780,21.177,2783.000
5781,21.187,2852.000
5782,21.197,2746.000
5783,21.207,2755.000
5784,21.217,2757.000
5785,21.227,2729.000
5786,21.237,2699.000
